,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,avg_ndvi,avg_ndvi_lower,avg_ndvi_upper,avg_reanalysis,avg_reanalysis_lower,avg_reanalysis_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
127,2010-10-08,43.75312266213866,-653.1470944044445,982.0537643210489,-253.0076426254513,378.20127214617,3.0872413254054266e-05,3.0872413254054266e-05,3.0872413254054266e-05,0.24632053903293816,0.24632053903293816,0.24632053903293816,0.24635141144619221,0.24635141144619221,0.24635141144619221,1.595406412443692,1.595406412443692,1.595406412443692,1.3490550009974998,1.3490550009974998,1.3490550009974998,0.0,0.0,0.0,113.55713512175011
128,2010-10-15,43.84540164027199,-672.6263226775986,984.6442198902022,-256.75229691134155,382.49483705443583,0.007513482788931615,0.007513482788931615,0.007513482788931615,0.27356916628871913,0.27356916628871913,0.27356916628871913,0.28108264907765074,0.28108264907765074,0.28108264907765074,1.609738426844105,1.609738426844105,1.609738426844105,1.3286557777664543,1.3286557777664543,1.3286557777664543,0.0,0.0,0.0,114.42502950103136
129,2010-10-22,43.937680618405324,-634.3425150260483,930.4642093873192,-261.2038899889405,387.22277285374173,0.02105710907551873,0.02105710907551873,0.02105710907551873,0.2233834034049976,0.2233834034049976,0.2233834034049976,0.24444051248051632,0.24444051248051632,0.24444051248051632,1.383849350808681,1.383849350808681,1.383849350808681,1.1394088383281649,1.1394088383281649,1.1394088383281649,0.0,0.0,0.0,104.74081141822471
130,2010-10-29,44.029959596538674,-565.6961904138266,855.3674834420409,-267.1005516291378,389.7788759637376,-0.0007717639552327719,-0.0007717639552327719,-0.0007717639552327719,0.21691616596324123,0.21691616596324123,0.21691616596324123,0.21614440200800847,0.21614440200800847,0.21614440200800847,1.164943051363994,1.164943051363994,1.164943051363994,0.9487986493559855,0.9487986493559855,0.9487986493559855,0.0,0.0,0.0,95.3223550803638
131,2010-11-05,44.12223857467201,-538.9063001918843,808.5988250843336,-271.0587042295198,393.1607962108092,-0.010055041675084092,-0.010055041675084092,-0.010055041675084092,0.1499155856645267,0.1499155856645267,0.1499155856645267,0.13986054398944262,0.13986054398944262,0.13986054398944262,1.0417573608922768,1.0417573608922768,1.0417573608922768,0.9018968169028342,0.9018968169028342,0.9018968169028342,0.0,0.0,0.0,90.08690538888173
132,2010-11-12,44.21451755280535,-578.3065797009431,830.1163261820103,-273.72710725763983,400.57666244461484,-0.005793583277766821,-0.005793583277766821,-0.005793583277766821,0.09925555875063076,0.09925555875063076,0.09925555875063076,0.09346197547286395,0.09346197547286395,0.09346197547286395,1.0793489304704345,1.0793489304704345,1.0793489304704345,0.9858869549975706,0.9858869549975706,0.9858869549975706,0.0,0.0,0.0,91.93740978469205
133,2010-11-19,44.3067965309387,-546.5554004762712,810.8426983931132,-273.8102640235831,408.1567501931007,-0.012930526936735328,-0.012930526936735328,-0.012930526936735328,-0.02452736667491008,-0.02452736667491008,-0.02452736667491008,-0.03745789361164541,-0.03745789361164541,-0.03745789361164541,1.007435436284962,1.007435436284962,1.007435436284962,1.0448933298966074,1.0448933298966074,1.0448933298966074,0.0,0.0,0.0,88.94303342447397
134,2010-11-26,44.399075509072034,-512.118825731168,764.5070501349862,-275.84025256282484,415.5066744463132,-0.006260451135061343,-0.006260451135061343,-0.006260451135061343,-0.0679440876105666,-0.0679440876105666,-0.0679440876105666,-0.07420453874562793,-0.07420453874562793,-0.07420453874562793,0.8580726397956218,0.8580726397956218,0.8580726397956218,0.9322771785412497,0.9322771785412497,0.9322771785412497,0.0,0.0,0.0,82.49670743562662
135,2010-12-03,44.491354487205385,-431.5133770539946,622.6385937992732,-280.99777945874735,418.81411970830374,-0.006030094804447402,-0.006030094804447402,-0.006030094804447402,-0.12645102933421618,-0.12645102933421618,-0.12645102933421618,-0.1324811241386636,-0.1324811241386636,-0.1324811241386636,0.5137160271117888,0.5137160271117888,0.5137160271117888,0.6461971512504523,0.6461971512504523,0.6461971512504523,0.0,0.0,0.0,67.3472763551948
136,2010-12-10,44.58363346533872,-296.3007695818516,422.5176311637378,-285.5101407457344,420.73627854854266,0.01949531188211314,0.01949531188211314,0.01949531188211314,-0.33443738672661777,-0.33443738672661777,-0.33443738672661777,-0.31494207484450465,-0.31494207484450465,-0.31494207484450465,0.004434609393099052,0.004434609393099052,0.004434609393099052,0.3193766842376037,0.3193766842376037,0.3193766842376037,0.0,0.0,0.0,44.781344465082604
137,2010-12-17,44.67591244347206,-292.9495805679614,420.5685980043775,-291.2087269734277,421.88411933301876,-0.013986576244433285,-0.013986576244433285,-0.013986576244433285,-0.06350325118137776,-0.06350325118137776,-0.06350325118137776,-0.07748982742581104,-0.07748982742581104,-0.07748982742581104,0.013332488972083606,0.013332488972083606,0.013332488972083606,0.09082231639789465,0.09082231639789465,0.09082231639789465,0.0,0.0,0.0,45.27155355344242
138,2010-12-24,44.76819142160541,-249.01174423367618,349.6057684310266,-296.6231888426622,423.1747832645827,-0.008296113025201881,-0.008296113025201881,-0.008296113025201881,-0.1429209274600384,-0.1429209274600384,-0.1429209274600384,-0.1512170404852403,-0.1512170404852403,-0.1512170404852403,-0.15290273272499227,-0.15290273272499227,-0.15290273272499227,-0.0016856922397519751,-0.0016856922397519751,-0.0016856922397519751,0.0,0.0,0.0,37.92301261408638
139,2011-01-01,44.87365311090065,-245.92460158780887,358.2370431376457,-300.4437125543934,427.46474597971644,-0.004705239885332487,-0.004705239885332487,-0.004705239885332487,-0.16525445422626228,-0.16525445422626228,-0.16525445422626228,-0.16995969411159476,-0.16995969411159476,-0.16995969411159476,-0.18588073158346763,-0.18588073158346763,-0.18588073158346763,-0.015921037471872866,-0.015921037471872866,-0.015921037471872866,0.0,0.0,0.0,36.53250564182369
140,2011-01-08,44.965932089034,-185.60802438708618,266.64551521717897,-303.7633500534978,431.74152598368835,-0.010072967892363527,-0.010072967892363527,-0.010072967892363527,-0.3501312163159569,-0.3501312163159569,-0.3501312163159569,-0.3602041842083204,-0.3602041842083204,-0.3602041842083204,-0.38610156713169413,-0.38610156713169413,-0.38610156713169413,-0.02589738292337374,-0.02589738292337374,-0.02589738292337374,0.0,0.0,0.0,27.60451524192064
141,2011-01-15,45.058211067167335,-241.64135119857633,346.68847722989113,-305.83960566761954,436.01830598766014,-0.009951948040337442,-0.009951948040337442,-0.009951948040337442,-0.15844229737458543,-0.15844229737458543,-0.15844229737458543,-0.16839424541492287,-0.16839424541492287,-0.16839424541492287,-0.2282355393921458,-0.2282355393921458,-0.2282355393921458,-0.05984129397722293,-0.05984129397722293,-0.05984129397722293,0.0,0.0,0.0,34.77432596020724
142,2011-01-22,45.15049004530068,-248.7393422127184,343.4701269394743,-307.91586128174134,440.29508599163205,-0.0026139441321251376,-0.0026139441321251376,-0.0026139441321251376,-0.11071408481109705,-0.11071408481109705,-0.11071408481109705,-0.11332802894322219,-0.11332802894322219,-0.11332802894322219,-0.22660039223517606,-0.22660039223517606,-0.22660039223517606,-0.11327236329195384,-0.11327236329195384,-0.11327236329195384,0.0,0.0,0.0,34.919371291425136
143,2011-01-29,45.24276902343402,-222.36117829779664,302.93149430655353,-309.99959219906293,444.55512802898136,-0.003218462819389793,-0.003218462819389793,-0.003218462819389793,-0.1180005057231164,-0.1180005057231164,-0.1180005057231164,-0.1212189685425062,-0.1212189685425062,-0.1212189685425062,-0.3043523928871044,-0.3043523928871044,-0.3043523928871044,-0.18313342434459817,-0.18313342434459817,-0.18313342434459817,0.0,0.0,0.0,31.473024010313317
144,2011-02-05,45.335048001567365,-180.0383639560069,257.09871207143595,-313.19146007124294,447.89949504282924,-0.0035965906759953185,-0.0035965906759953185,-0.0035965906759953185,-0.16374543214746382,-0.16374543214746382,-0.16374543214746382,-0.16734202282345914,-0.16734202282345914,-0.16734202282345914,-0.4329001414052171,-0.4329001414052171,-0.4329001414052171,-0.26555811858175793,-0.26555811858175793,-0.26555811858175793,0.0,0.0,0.0,25.709499311076545
145,2011-02-12,45.42732697970071,-158.5696422783972,212.56673501224304,-318.86825134649575,451.1569679167124,-0.007785813073663443,-0.007785813073663443,-0.007785813073663443,-0.1803877899480524,-0.1803877899480524,-0.1803877899480524,-0.18817360302171585,-0.18817360302171585,-0.18817360302171585,-0.5282446531100543,-0.5282446531100543,-0.5282446531100543,-0.34007105008833843,-0.34007105008833843,-0.34007105008833843,0.0,0.0,0.0,21.430584397591698
146,2011-02-19,45.51960595783405,-153.85525846061338,217.79456091136802,-324.5450426217487,453.76101544593354,-0.00852111684855652,-0.00852111684855652,-0.00852111684855652,-0.1433951915505576,-0.1433951915505576,-0.1433951915505576,-0.15191630839911413,-0.15191630839911413,-0.15191630839911413,-0.5321423902292401,-0.5321423902292401,-0.5321423902292401,-0.3802260818301261,-0.3802260818301261,-0.3802260818301261,0.0,0.0,0.0,21.29669404113908
147,2011-02-26,45.61188493596739,-138.76274551778621,181.85224930651304,-329.9658182975273,455.95607745205007,-0.0033181228338393072,-0.0033181228338393072,-0.0033181228338393072,-0.21155987457852923,-0.21155987457852923,-0.21155987457852923,-0.21487799741236854,-0.21487799741236854,-0.21487799741236854,-0.6006343056425972,-0.6006343056425972,-0.6006343056425972,-0.3857563082302288,-0.3857563082302288,-0.3857563082302288,0.0,0.0,0.0,18.215822098402576
148,2011-03-05,45.70416391410071,-87.83841893678678,114.09180292408558,-329.2896649846169,459.9634608155278,-0.006760582821059659,-0.006760582821059659,-0.006760582821059659,-0.35884042946939154,-0.35884042946939154,-0.35884042946939154,-0.3656010122904512,-0.3656010122904512,-0.3656010122904512,-0.7559569612400682,-0.7559569612400682,-0.7559569612400682,-0.39035594894961695,-0.39035594894961695,-0.39035594894961695,0.0,0.0,0.0,11.153783045579157
149,2011-03-12,45.79644289223405,-93.58575534346032,124.77973648338094,-330.9135407451976,463.92558546313154,-0.008077617985517292,-0.008077617985517292,-0.008077617985517292,-0.3027910379754193,-0.3027910379754193,-0.3027910379754193,-0.3108686559609366,-0.3108686559609366,-0.3108686559609366,-0.736964884989042,-0.736964884989042,-0.736964884989042,-0.4260962290281054,-0.4260962290281054,-0.4260962290281054,0.0,0.0,0.0,12.046072623251552
150,2011-03-19,45.8887218703674,-38.81357352493373,52.90939300085065,-336.1448525901806,467.24001951692446,-0.007945183696386929,-0.007945183696386929,-0.007945183696386929,-0.4197186916155205,-0.4197186916155205,-0.4197186916155205,-0.4276638753119074,-0.4276638753119074,-0.4276638753119074,-0.9135282986609233,-0.9135282986609233,-0.9135282986609233,-0.4858644233490159,-0.4858644233490159,-0.4858644233490159,0.0,0.0,0.0,3.9680758524063653
151,2011-03-26,45.981000848500734,-48.58044933568093,57.42574200023918,-341.37616443516356,472.3889004786562,-0.0063396974584239325,-0.0063396974584239325,-0.0063396974584239325,-0.3509072848524228,-0.3509072848524228,-0.3509072848524228,-0.35724698231084673,-0.35724698231084673,-0.35724698231084673,-0.890926851910219,-0.890926851910219,-0.890926851910219,-0.5336798695993723,-0.5336798695993723,-0.5336798695993723,0.0,0.0,0.0,5.015292514864865
152,2011-04-02,46.07327982663407,-84.08223361002821,107.37684425846405,-346.60747628014644,476.85798855404727,-0.005818732570622777,-0.005818732570622777,-0.005818732570622777,-0.21871695071937688,-0.21871695071937688,-0.21871695071937688,-0.22453568328999965,-0.22453568328999965,-0.22453568328999965,-0.7767058201967167,-0.7767058201967167,-0.7767058201967167,-0.552170136906717,-0.552170136906717,-0.552170136906717,0.0,0.0,0.0,10.287895229735412
153,2011-04-09,46.16555880476742,-122.76557790524797,177.42202365469268,-351.8387881251293,481.6553082121129,-0.000968087479018124,-0.000968087479018124,-0.000968087479018124,-0.08579366307419224,-0.08579366307419224,-0.08579366307419224,-0.08676175055321037,-0.08676175055321037,-0.08676175055321037,-0.6525311033783109,-0.6525311033783109,-0.6525311033783109,-0.5657693528251005,-0.5657693528251005,-0.5657693528251005,0.0,0.0,0.0,16.041095779816242
154,2011-04-16,46.25783778290076,-92.90853290355973,122.51495842405897,-357.0700999701123,486.86751725299314,-9.656782554122623e-05,-9.656782554122623e-05,-9.656782554122623e-05,-0.14589585671402344,-0.14589585671402344,-0.14589585671402344,-0.14599242453956468,-0.14599242453956468,-0.14599242453956468,-0.7537598766808825,-0.7537598766808825,-0.7537598766808825,-0.6077674521413178,-0.6077674521413178,-0.6077674521413178,0.0,0.0,0.0,11.390535680137216
155,2011-04-23,46.35011676103411,-57.84100858328206,77.72257509165094,-361.3645641552699,492.76928249070954,0.005959405341825144,0.005959405341825144,0.005959405341825144,-0.1938396438860753,-0.1938396438860753,-0.1938396438860753,-0.18788023854425015,-0.18788023854425015,-0.18788023854425015,-0.8615567313423321,-0.8615567313423321,-0.8615567313423321,-0.673676492798082,-0.673676492798082,-0.673676492798082,0.0,0.0,0.0,6.41686166706212
156,2011-04-30,46.442395739167445,-46.696470276237264,63.26528048972205,-365.36100940690693,498.6710477284259,-0.01754523695433065,-0.01754523695433065,-0.01754523695433065,-0.1435245363217293,-0.1435245363217293,-0.1435245363217293,-0.16106977327605995,-0.16106977327605995,-0.16106977327605995,-0.8850142460069571,-0.8850142460069571,-0.8850142460069571,-0.7239444727308971,-0.7239444727308971,-0.7239444727308971,0.0,0.0,0.0,5.340213891311452
157,2011-05-07,46.53467471730078,-70.42275327669793,90.44083953904976,-369.357454658544,504.5728129661423,-0.011482398044622566,-0.011482398044622566,-0.011482398044622566,-0.08609546745976838,-0.08609546745976838,-0.08609546745976838,-0.09757786550439095,-0.09757786550439095,-0.09757786550439095,-0.8326028215587322,-0.8326028215587322,-0.8326028215587322,-0.7350249560543413,-0.7350249560543413,-0.7350249560543413,0.0,0.0,0.0,7.789773247358351
158,2011-05-14,46.62695369543413,-45.79039697690765,53.89942631704295,-373.3538999101809,510.3317928091486,-0.009484098827618193,-0.009484098827618193,-0.009484098827618193,-0.1713336574752446,-0.1713336574752446,-0.1713336574752446,-0.1808177563028628,-0.1808177563028628,-0.1808177563028628,-0.9122265357999617,-0.9122265357999617,-0.9122265357999617,-0.731408779497099,-0.731408779497099,-0.731408779497099,0.0,0.0,0.0,4.09260925094303
159,2011-05-21,46.71923267356747,-42.73180229352329,59.752542690934,-377.350345161818,513.8922671794556,-0.009212767536953548,-0.009212767536953548,-0.009212767536953548,-0.14395568544829188,-0.14395568544829188,-0.14395568544829188,-0.15316845298524542,-0.15316845298524542,-0.15316845298524542,-0.9057106181569755,-0.9057106181569755,-0.9057106181569755,-0.7525421651717301,-0.7525421651717301,-0.7525421651717301,0.0,0.0,0.0,4.405127568971109
160,2011-05-28,46.811511651700805,-69.00784397085219,99.6554468100298,-381.34679041345504,517.4527415497625,-0.007133494885951688,-0.007133494885951688,-0.007133494885951688,-0.021595552294343,-0.021595552294343,-0.021595552294343,-0.028729047180294686,-0.028729047180294686,-0.028729047180294686,-0.8231815047769163,-0.8231815047769163,-0.8231815047769163,-0.7944524575966216,-0.7944524575966216,-0.7944524575966216,0.0,0.0,0.0,8.277141049371584
161,2011-06-04,46.903790629834155,-115.21112382612003,166.66740217543276,-383.85178084232894,521.5290874984584,-0.002987301178026551,-0.002987301178026551,-0.002987301178026551,0.11900219051602275,0.11900219051602275,0.11900219051602275,0.1160148893379962,0.1160148893379962,0.1160148893379962,-0.6885089024520042,-0.6885089024520042,-0.6885089024520042,-0.8045237917900004,-0.8045237917900004,-0.8045237917900004,0.0,0.0,0.0,14.61011322244844
162,2011-06-11,46.99606960796749,-128.21806663785617,179.8881503677636,-389.8379886834105,524.3481908177853,-0.00954982829097612,-0.00954982829097612,-0.00954982829097612,0.08390664845047954,0.08390664845047954,0.08390664845047954,0.07435682015950343,0.07435682015950343,0.07435682015950343,-0.668957768693423,-0.668957768693423,-0.668957768693423,-0.7433145888529265,-0.7433145888529265,-0.7433145888529265,0.0,0.0,0.0,15.557683745660766
163,2011-06-18,47.088348586100835,-210.19905557038655,285.9976484604922,-394.6535429348558,530.1502410069189,0.0026438971630665456,0.0026438971630665456,0.0026438971630665456,0.17841454548694796,0.17841454548694796,0.17841454548694796,0.1810584426500145,0.1810584426500145,0.1810584426500145,-0.4568685307109081,-0.4568685307109081,-0.4568685307109081,-0.6379269733609226,-0.6379269733609226,-0.6379269733609226,0.0,0.0,0.0,25.575163953965877
164,2011-06-25,47.18062756423418,-282.98524259174746,377.79864670475376,-394.2653137819391,534.9951167484464,0.005295623274674738,0.005295623274674738,0.005295623274674738,0.25778910686200535,0.25778910686200535,0.25778910686200535,0.2630847301366801,0.2630847301366801,0.2630847301366801,-0.29130690588016495,-0.29130690588016495,-0.29130690588016495,-0.554391636016845,-0.554391636016845,-0.554391636016845,0.0,0.0,0.0,33.436584931012696
165,2011-07-02,47.27290654236752,-304.3825690867357,390.0274962415043,-393.76991936744645,539.1470880524784,-0.0013016985065285812,-0.0013016985065285812,-0.0013016985065285812,0.2504595709860208,0.2504595709860208,0.2504595709860208,0.2491578724794922,0.2491578724794922,0.2491578724794922,-0.2664550030189627,-0.2664550030189627,-0.2664550030189627,-0.5156128754984549,-0.5156128754984549,-0.5156128754984549,0.0,0.0,0.0,34.67680408690584
166,2011-07-09,47.36518552050086,-283.62010252525124,374.78040022425193,-392.5997902051444,543.9724695817719,-0.007517750970077819,-0.007517750970077819,-0.007517750970077819,0.16341055453632952,0.16341055453632952,0.16341055453632952,0.1558928035662517,0.1558928035662517,0.1558928035662517,-0.30905671598649526,-0.30905671598649526,-0.30905671598649526,-0.46494951955274694,-0.46494951955274694,-0.46494951955274694,0.0,0.0,0.0,32.72665683144377
167,2011-07-16,47.45746449863421,-344.65461598253086,466.8844056309339,-398.68836212150745,548.4611459984346,0.004844810317216158,0.004844810317216158,0.004844810317216158,0.16595433463359247,0.16595433463359247,0.16595433463359247,0.1707991449508086,0.1707991449508086,0.1707991449508086,-0.15613166006683665,-0.15613166006683665,-0.15613166006683665,-0.32693080501764527,-0.32693080501764527,-0.32693080501764527,0.0,0.0,0.0,40.04785178389948
168,2011-07-23,47.549743476767546,-456.8560215794071,605.8481257445253,-405.02461809971334,552.9498224150973,-0.0054029674861000515,-0.0054029674861000515,-0.0054029674861000515,0.1882016315322565,0.1882016315322565,0.1882016315322565,0.18279866404615644,0.18279866404615644,0.18279866404615644,0.08290249764206654,0.08290249764206654,0.08290249764206654,-0.0998961664040899,-0.0998961664040899,-0.0998961664040899,0.0,0.0,0.0,51.49173597323113
169,2011-07-30,47.642022454900896,-560.0467130402762,765.9649093164496,-411.12042872061545,556.2257492167508,-0.004170385072640021,-0.004170385072640021,-0.004170385072640021,0.24308692029695445,0.24308692029695445,0.24308692029695445,0.2389165352243144,0.2389165352243144,0.2389165352243144,0.36607667778133085,0.36607667778133085,0.36607667778133085,0.1271601425570164,0.1271601425570164,0.1271601425570164,0.0,0.0,0.0,65.08265575797458
170,2011-08-06,47.73430143303423,-603.5599752438532,807.7432108929816,-413.2551539846078,558.027085472269,-0.0026888567599670705,-0.0026888567599670705,-0.0026888567599670705,0.18820163156243316,0.18820163156243316,0.18820163156243316,0.18551277480246608,0.18551277480246608,0.18551277480246608,0.44082374258059304,0.44082374258059304,0.44082374258059304,0.25531096777812695,0.25531096777812695,0.25531096777812695,0.0,0.0,0.0,68.77671484021455
171,2011-08-13,47.82658041116757,-625.450108238972,856.3056248091657,-422.176970560037,564.0002309472566,0.002518106500336343,0.002518106500336343,0.002518106500336343,0.23649033808402636,0.23649033808402636,0.23649033808402636,0.2390084445843627,0.2390084445843627,0.2390084445843627,0.5035622928671213,0.5035622928671213,0.5035622928671213,0.2645538482827585,0.2645538482827585,0.2645538482827585,0.0,0.0,0.0,71.91024290300886
172,2011-08-20,47.91885938930092,-649.1230383439325,838.4554343117416,-431.196313786593,570.1262984096858,0.007837034174212314,0.007837034174212314,0.007837034174212314,0.26537733212941556,0.26537733212941556,0.26537733212941556,0.2732143663036279,0.2732143663036279,0.2732143663036279,0.49150879958674487,0.49150879958674487,0.49150879958674487,0.218294433283117,0.218294433283117,0.218294433283117,0.0,0.0,0.0,71.47140044530224
173,2011-08-27,48.011138367434256,-602.6484298052936,809.4249452016863,-440.31318366427587,575.3918073596725,0.0009343711438672526,0.0009343711438672526,0.0009343711438672526,0.21320828313672974,0.21320828313672974,0.21320828313672974,0.21414265428059698,0.21414265428059698,0.21414265428059698,0.4085152059353478,0.4085152059353478,0.4085152059353478,0.19437255165475084,0.19437255165475084,0.19437255165475084,0.0,0.0,0.0,67.62441844479714
174,2011-09-03,48.10341734556759,-626.9782652203429,850.4398402948409,-449.43005354195856,580.0718328840304,-0.0028758723897430653,-0.0028758723897430653,-0.0028758723897430653,0.23325671931787456,0.23325671931787456,0.23325671931787456,0.2303808469281315,0.2303808469281315,0.2303808469281315,0.46230169139968885,0.46230169139968885,0.46230169139968885,0.23192084447155736,0.23192084447155736,0.23192084447155736,0.0,0.0,0.0,70.34170854652862
175,2011-09-10,48.19569632370094,-704.099895351239,937.9259360301749,-457.17980272683843,584.7518584083882,-0.0021360641185378553,-0.0021360641185378553,-0.0021360641185378553,0.25050268594997743,0.25050268594997743,0.25050268594997743,0.24836662183143957,0.24836662183143957,0.24836662183143957,0.5917557046667578,0.5917557046667578,0.5917557046667578,0.34338908283531816,0.34338908283531816,0.34338908283531816,0.0,0.0,0.0,76.71577456363767
176,2011-09-17,48.28797530183425,-840.3622094065547,1069.1113665915827,-459.4886257024528,589.0925158371099,0.0032521154104571738,0.0032521154104571738,0.0032521154104571738,0.27749262372378547,0.27749262372378547,0.27749262372378547,0.28074473913424264,0.28074473913424264,0.28074473913424264,0.8252775322203662,0.8252775322203662,0.8252775322203662,0.5445327930861235,0.5445327930861235,0.5445327930861235,0.0,0.0,0.0,88.13895639485001
177,2011-09-24,48.3802542799676,-907.7478638792788,1192.915262225912,-461.876550266468,593.4307752626261,-0.005948226539110344,-0.005948226539110344,-0.005948226539110344,0.20329185235043482,0.20329185235043482,0.20329185235043482,0.19734362581132447,0.19734362581132447,0.19734362581132447,1.0323469726212864,1.0323469726212864,1.0323469726212864,0.835003346809962,0.835003346809962,0.835003346809962,0.0,0.0,0.0,98.32546332054018
178,2011-10-01,48.47253325810094,-1097.4652629855045,1416.0051714969409,-464.2644748304832,597.6766005443895,0.0072462057696857755,0.0072462057696857755,0.0072462057696857755,0.22515111502613946,0.22515111502613946,0.22515111502613946,0.23239732079582523,0.23239732079582523,0.23239732079582523,1.3787179657986883,1.3787179657986883,1.3787179657986883,1.1463206450028631,1.1463206450028631,1.1463206450028631,0.0,0.0,0.0,115.30248570881912
179,2011-10-08,48.56481223623429,-1225.0231712898128,1606.5956692407947,-466.65239939449833,601.2333771007784,0.01407351418768463,0.01407351418768463,0.01407351418768463,0.2849083893466146,0.2849083893466146,0.2849083893466146,0.29898190353429926,0.29898190353429926,0.29898190353429926,1.644584045222754,1.644584045222754,1.644584045222754,1.3456021416884547,1.3456021416884547,1.3456021416884547,0.0,0.0,0.0,128.43372759918398
180,2011-10-15,48.657091214367625,-1210.2846906783973,1531.6091324977306,-469.04032395851357,603.776945690102,-0.0062534943738768054,-0.0062534943738768054,-0.0062534943738768054,0.22493554044776126,0.22493554044776126,0.22493554044776126,0.21868204607388445,0.21868204607388445,0.21868204607388445,1.5517137338528244,1.5517137338528244,1.5517137338528244,1.3330316877789399,1.3330316877789399,1.3330316877789399,0.0,0.0,0.0,124.15896790103146
181,2011-10-22,48.74937019250096,-1100.3729562271978,1412.5040942252756,-471.4282485225288,606.8271182629582,-0.006974259855084597,-0.006974259855084597,-0.006974259855084597,0.19065918179212765,0.19065918179212765,0.19065918179212765,0.18368492193704306,0.18368492193704306,0.18368492193704306,1.3310201898032858,1.3310201898032858,1.3310201898032858,1.1473352678662427,1.1473352678662427,1.1473352678662427,0.0,0.0,0.0,113.63576615891422
182,2011-10-29,48.84164917063431,-1020.5325611283365,1292.6561372242604,-473.81617308654404,609.8772908358145,-0.010072436387268988,-0.010072436387268988,-0.010072436387268988,0.15668462752204446,0.15668462752204446,0.15668462752204446,0.14661219113477547,0.14661219113477547,0.14661219113477547,1.1002400337557485,1.1002400337557485,1.1002400337557485,0.9536278426209732,0.9536278426209732,0.9536278426209732,0.0,0.0,0.0,102.57918690281944
183,2011-11-05,48.93392814876765,-1003.2915100687527,1285.8069445961569,-476.2040976505593,612.9274634086707,0.0029239269335130575,0.0029239269335130575,0.0029239269335130575,0.19583297176364048,0.19583297176364048,0.19583297176364048,0.19875689869715354,0.19875689869715354,0.19875689869715354,1.099454817567094,1.099454817567094,1.099454817567094,0.9006979188699404,0.9006979188699404,0.9006979188699404,0.0,0.0,0.0,102.73457119441225
184,2011-11-12,49.02620712690099,-1050.7879347485828,1327.9087908477895,-480.6745765126523,615.9776359815271,0.002656561517366361,0.002656561517366361,0.002656561517366361,0.17009336658665797,0.17009336658665797,0.17009336658665797,0.17274992810402434,0.17274992810402434,0.17274992810402434,1.1549490955098802,1.1549490955098802,1.1549490955098802,0.9821991674058559,0.9821991674058559,0.9821991674058559,0.0,0.0,0.0,105.64898070439534
185,2011-11-19,49.118486105034336,-1089.4532272258211,1361.6377605997282,-485.34878260868953,619.0278085543832,-0.029932841533112188,-0.029932841533112188,-0.029932841533112188,0.1470700011515109,0.1470700011515109,0.1470700011515109,0.11713715961839871,0.11713715961839871,0.11713715961839871,1.1623376291458418,1.1623376291458418,1.1623376291458418,1.045200469527443,1.045200469527443,1.045200469527443,0.0,0.0,0.0,106.21075079159293
186,2011-11-26,49.21076508316768,-971.6851461193309,1228.5100105349043,-497.34962019293727,622.6367678499367,-0.003775313477869208,-0.003775313477869208,-0.003775313477869208,0.01828574548957701,0.01828574548957701,0.01828574548957701,0.014510432011707802,0.014510432011707802,0.014510432011707802,0.9542889894733612,0.9542889894733612,0.9542889894733612,0.9397785574616533,0.9397785574616533,0.9397785574616533,0.0,0.0,0.0,96.17205636559473
187,2011-12-03,49.303044061301016,-842.8723338904673,1034.6034081657183,-509.350457777185,628.7191962634299,-0.005895158433547122,-0.005895158433547122,-0.005895158433547122,0.002979950123197167,0.002979950123197167,0.002979950123197167,-0.002915208310349955,-0.002915208310349955,-0.002915208310349955,0.6551869604013848,0.6551869604013848,0.6551869604013848,0.6581021687117348,0.6581021687117348,0.6581021687117348,0.0,0.0,0.0,81.60575563836036
188,2011-12-10,49.395323039434366,-649.6905573800603,810.1103799172568,-521.3512953614328,634.8279164957823,0.004459904366043497,0.004459904366043497,0.004459904366043497,-0.06251160809671034,-0.06251160809671034,-0.06251160809671034,-0.05805170373066685,-0.05805170373066685,-0.05805170373066685,0.27190436476981017,0.27190436476981017,0.27190436476981017,0.32995606850047704,0.32995606850047704,0.32995606850047704,0.0,0.0,0.0,62.82612697307133
189,2011-12-17,49.4876020175677,-556.5973376368263,677.7898253015618,-533.1489554790573,640.9629285469939,0.0035014658378604395,0.0035014658378604395,0.0035014658378604395,-0.05302632646716324,-0.05302632646716324,-0.05302632646716324,-0.049524860629302794,-0.049524860629302794,-0.049524860629302794,0.04698750185692323,0.04698750185692323,0.04698750185692323,0.09651236248622602,0.09651236248622602,0.09651236248622602,0.0,0.0,0.0,51.81290080926284
190,2011-12-24,49.57988099570104,-423.65858661728544,520.329599902637,-536.8749833701154,647.0979405982054,-0.004431690057194301,-0.004431690057194301,-0.004431690057194301,-0.19957392778551628,-0.19957392778551628,-0.19957392778551628,-0.20400561784271057,-0.20400561784271057,-0.20400561784271057,-0.20422829309638796,-0.20422829309638796,-0.20422829309638796,-0.00022267525367738192,-0.00022267525367738192,-0.00022267525367738192,0.0,0.0,0.0,39.45426652802698
